Date / Time;12/05/2023 16:51;;;;;
User name;Administrator;;;;;
Method ID;U8000;;;;;
;;;;;;
Loop;1 of 1;;;;;
Sample;1 of 1;;;;;
;;;;;;
ID 1;TILE3b;;;;;
Sample size;50;mL;;;;
Density;1;g/mL;;;;
Correction factor;1;;;;;
;;;;;;
R1;Consumption;NaN;mL;;;
R2;Consumption;NaN;mL;;;
;;;;;;
Table of measured values Titration (EQP) [1];;;;;;
Volume;Meas. value;1.Derivative;Time;Temperature;dV;dE
mL;mV;mV/mL;s;°C;mL;mV
0;-59.9;NaN;0;21.6;NaN;NaN
1.5;204.7;NaN;53;21.4;1.5;264.6
1.525;207.8;NaN;269;20.9;0.025;3.1
1.55;211;NaN;284;20.9;0.025;3.2
1.575;213.9;NaN;303;20.8;0.025;2.9
1.6;216.4;100.16;319;20.8;0.025;2.5
1.625;218.7;88.91;334;20.8;0.025;2.3
1.65;220.8;80.76;349;20.8;0.025;2.1
1.675;222.7;75.23;364;20.8;0.025;1.9
1.7;224.6;70.73;382;20.8;0.025;1.9
1.725;226.3;NaN;397;20.8;0.025;1.7
1.75;227.9;NaN;413;20.7;0.025;1.6
1.775;229.4;NaN;428;20.7;0.025;1.5
1.8;230.8;NaN;443;20.7;0.025;1.4
1.825;232.1;NaN;458;20.7;0.025;1.3
